rod_worth,beta,h_gap,gamma_frac
0.008588846657244716,0.007562718744151164,9881.893586132905,0.021219907815823145
0.009071882595820164,0.007887394666565866,11041.45286329758,0.022858338079213936
0.008891507779067755,0.00740609938013029,8691.359498508085,0.01791917834984883
0.008540940058076542,0.008091820428456282,11558.010102100527,0.022589857609586362
0.008783856261413819,0.007528294197495734,11875.057362036683,0.01735788589666641
0.00941216265622285,0.007427571109487616,10314.066850955709,0.013757099723220777
0.008615431810487125,0.0073463957173628865,11998.859972841206,0.020050157887583984
0.008071515220949949,0.007580447009137424,9670.050186313498,0.02197246487855307
0.009284821442462388,0.007181132729393682,8064.653807693757,0.018244952741149612
0.009265241966760717,0.007872851541262377,10681.31630193806,0.018387623856772384
0.00856706837673161,0.007908124553598284,10350.125354103906,0.022486337974038845
0.008576517209198158,0.007492536409005466,11546.90700334542,0.023287095642472562
0.008418220768861796,0.006761572738371997,10756.518514359088,0.0183077113163524
0.008212041691929729,0.007509701685110714,10392.376497911235,0.015226636790304974
0.009434685165855286,0.007745672963950779,11530.021911677126,0.023723696370887382
0.009117886194518256,0.008467842965437912,11510.473527013708,0.021600487000519454
0.008484023861816643,0.007704432452721223,10077.670498403231,0.0132699355975538
0.008501190976939603,0.00796190213816546,9465.331290251168,0.019157742379281206
0.008196961117832387,0.00839173145909508,9724.109041302392,0.015475558849386803
0.009164531898219384,0.007832960627751831,9451.419088635981,0.013054641219417702
0.009063137255975642,0.007492030183983631,13638.156383708583,0.023564056141466883
0.00902513593828145,0.0073487080539962725,10585.886191179294,0.0202407929958646
0.008080442417524697,0.007194288582159743,9383.548128518876,0.017582207616195205
0.008529359496749737,0.007661778611299615,10882.302685175513,0.01602510552909776
0.00855579748179728,0.007539060246612086,10462.916521187826,0.01022080753417174
0.008928999853858283,0.00723013472892905,8215.611391235065,0.025596833005444554
0.008630417996667233,0.0076171060623953036,7973.336922261891,0.015180847871185088
0.008660903226061502,0.007719385400832133,8459.784356427692,0.011738900822756144
0.008457459661008311,0.007764459275177192,12137.703174225186,0.019402986977418775
0.00896176633498729,0.007781626524548696,12471.985469048888,0.01842743155824073
0.009037406616572366,0.007778246804555901,9673.757166756164,0.02177818680034049
0.008209715909102777,0.007335793047687257,7747.195301047184,0.018727663326847006
0.009097644046748834,0.007945331685597922,9166.82966290988,0.017405063068712534
0.009408665376908137,0.007580087895790708,10206.930054917437,0.02210257425331944
0.008671939946369138,0.007671407260059283,7238.642371468071,0.018527138394901874
0.009350272996004168,0.007186783415824282,7621.154191895506,0.020610352243632744
0.009382384220621754,0.007740966790211694,10014.17684961934,0.018955746211891458
0.008873745497616322,0.007569463366675175,9648.659886614849,0.017799812649323152
0.009295278360566053,0.006776015358854838,10363.984259262874,0.022192341946849055
0.008707359994586066,0.007922394791222573,12872.974347709624,0.01678708868737386
0.009436649241158498,0.007938986802896073,11590.891641305256,0.014376640127877892
0.00910322187248868,0.00740165729365219,4987.180249127649,0.00520113213961447
0.00834734412552871,0.007873625169107416,9913.685277075429,0.0162960863454286
0.008148250151023542,0.008263163160665136,9638.915676284236,0.023884397647048153
0.009094030695468354,0.007343071225094625,11211.537903388,0.007492267662176736
0.008036176749854169,0.008350622035669282,10516.02271429272,0.014540472053048085
0.009207402455760075,0.0076440675065193335,8381.380136079548,0.01963638396790753
0.008456295521736533,0.007450239481383812,13648.92198260639,0.015854755540810117
0.008181333960376586,0.007344173333977717,8070.554332325679,0.01893786693425977
0.009056303701493856,0.008015107876676657,8542.546806094068,0.020896816677518467
0.00856513413674421,0.007818451208865193,10241.62120091741,0.020721155523111053
0.00865884018010016,0.007861489489671008,11155.083128613878,0.01716265095210872
0.008916248226375195,0.007488200224720022,9602.071901700825,0.018812966960467255
0.008659111403714526,0.007253238901052583,8544.82688855271,0.01689443025338923
0.0081700645830277,0.007097994565128761,9095.557567224734,0.020661798852158308
0.008688610629528378,0.00761328337950542,8800.468972062172,0.015878033919254207
0.009073789268033995,0.007985602774030874,13178.431075103159,0.02350609203552787
0.008390291151892302,0.006955490808026984,12194.830918179436,0.02277302599780914
0.008641538094073378,0.007376558337284094,11506.151988287385,0.018166011501190932
0.008229500432103267,0.007423846185410733,10072.002617952605,0.014987351906672785
0.00873672235527063,0.007380110999462158,7971.604775130427,0.017783711656719842
0.009214359769176249,0.007692502660236687,8786.701958548454,0.01609855928818684
0.008765403486571868,0.0074297231030595766,10164.75403639792,0.01970724319257215
0.008686218308476839,0.008051044079417882,11383.400165031477,0.025214845616134615
0.008771780790123512,0.007911487332936711,10203.464760104778,0.021144698727987715
0.008961115782025351,0.007925406161306842,8642.140878416054,0.01826816188915675
0.008426268642971657,0.007876297830015349,6759.313837175224,0.023838690792268923
0.008849039971994571,0.007484264779259961,8430.632932308568,0.021752603349808105
0.00851820867317822,0.007508432311099259,12603.854891952666,0.022411630467802986
0.008436365273361716,0.0066861369817563035,8574.695187439,0.020439402378873275
0.008074825550152277,0.007117274236509846,9921.885839279397,0.0238652547205585
0.009340498897692751,0.006923409588056859,12082.82916954337,0.015780887093120224
0.008165249351919694,0.008000452874492255,9380.16119458619,0.021855473357075446
0.008757237710923361,0.007436054432942862,6486.05267257679,0.025444516429291266
0.009036894952323387,0.007245303664708242,10937.509001803564,0.020759820886095202
0.008107429906674441,0.007213172404793811,8812.5466035297,0.01419982229668527
0.009017815291667721,0.007544445720782033,11115.79076690022,0.022570099517678268
0.008616264671065155,0.007774321762886702,10085.764249895325,0.014177189397051915
0.008315579396863467,0.008182946054976678,15192.734936705163,0.018308142862495
0.009256822500115315,0.007989970770390232,8543.603454205459,0.012978460315291056
0.008026357773432368,0.0073961665218927036,9982.355472771176,0.020695275567561615
0.008877559660922478,0.007517947121218921,12213.851018424719,0.014095759391411966
0.009406988103565158,0.008105875493563066,12221.520399940953,0.016872833210167908
0.008653483280494565,0.007213109569379765,9637.745734147233,0.024801499334374786
0.009271932050338426,0.007146389209081526,8820.18865892559,0.022348128055879716
0.008833924237975521,0.0075156781942082,8792.071549119995,0.020355161342130782
0.008903829530855075,0.007977649489532649,8625.664156491148,0.024192630339844895
0.009112963807644887,0.007569872123294845,10361.698073672107,0.020477119618854775
0.00817596899548573,0.007259528221152281,8650.240578588484,0.014935526623640935
0.009352545789937118,0.007391872396313561,9732.380607587113,0.01656893187307093
0.008226489800504902,0.00765826891303418,11466.240949763554,0.021639640572458003
0.00812586884596197,0.008016068603539256,5942.001610759869,0.010658675836020627
0.009420963990375916,0.007526737383341443,11282.120240469336,0.01761420364567521
0.008451319890572632,0.00725163468191315,5798.07043334907,0.013766966702499356
0.008579879467527363,0.00773920667244448,12645.868228570127,0.013868116131410962
0.008174234965604108,0.007995691901877596,10000.68479106456,0.01641870539950649
0.00889044366847466,0.0071047836542739475,11594.04954037356,0.021848214376650098
0.008546754893970245,0.007192491212325479,8287.410716634917,0.018945591631356496
0.008221021485246576,0.007896474201166197,9216.957869192189,0.02524681222579588
0.009366419136169986,0.007148666931276948,12334.559228867574,0.016426379872985546
0.008295420536149874,0.007586095536673462,8576.727597161178,0.01885160754185642
0.009332997576278214,0.007523941206485744,10490.676358698829,0.022598143066570604
0.008526047892874148,0.00743041151070711,10268.458661964056,0.021549231865643483
0.00820241669362197,0.007439293346110515,9587.783366755257,0.015617914154739305
0.008292733223815386,0.007813118614521825,7229.786622347103,0.020158888680878503
0.008963512251654315,0.007386319692772942,8453.409848314726,0.027837184887566396
0.008650687290704104,0.007742661376882341,10733.715215934913,0.014111966653326894
0.009396784058960992,0.0073306811604149725,6294.660708513454,0.021253790564762287
0.009141713612847,0.007311307147160137,7588.0235228893625,0.012447372057511091
0.008841507934805561,0.007092384532885061,13168.12978235673,0.019334221293790428
0.008591246282438288,0.007430452145463591,4301.824961552978,0.013252746798556037
0.00907331808888897,0.007231958329722531,13487.490972032676,0.022041942511059304
0.009081443063294418,0.007788166309957819,8885.174659995371,0.023507688122417065
0.008396902392214934,0.007442645795860846,10563.196344043112,0.022433009691391934
0.009165744416389197,0.007281199620857557,10843.316476714615,0.016489000732394562
0.009320863308230894,0.007669148778631641,11486.753513636031,0.018825597918002646
0.008167439002655145,0.007402769572430748,11504.96752923557,0.01282613023942028
0.009223903725612284,0.007458916454079492,6081.525385039191,0.022253322084298744
0.008079149340756382,0.007100308838180349,7886.110064460304,0.020094420422972444
0.008518540018220819,0.007610174950090998,8424.228770630238,0.020313388734061813
0.008480370643154577,0.007824833411682976,8730.935062008226,0.022876957756560196
0.009153647264413778,0.007497474125584221,10982.255528117987,0.012279478167584748
0.008124812175540527,0.007106171215170119,11439.318256396326,0.018300680135692395
0.009286168352519115,0.007369364223745884,6123.393744775538,0.017292193639123498
0.009398175624736792,0.00782061166363962,10122.703812728583,0.01077456468294741
0.008058934200851242,0.007309021925377416,9774.35754792447,0.019942022243650524
0.00906388863511701,0.007335592723917479,12808.43172966745,0.02312200257343455
0.00920617491211581,0.007645033401534139,6878.8948051106745,0.017905997127350914
0.009342730496658744,0.0075099793537972736,8049.5270784615295,0.022046771671939084
0.009239963199765921,0.007496148598685991,13149.057808443786,0.01856231596979181
0.008288837217286132,0.007569565870614394,8894.867876717908,0.013972161712311894
0.008751572439416972,0.0074241489060852045,8957.464383136394,0.024967990819862493
0.009127263114329867,0.0075981785579813345,9754.452054360396,0.020313835608353894
0.00853447859145099,0.0075874243796581285,8259.721290164847,0.01319309387434155
0.009247044515602466,0.007647170941115094,9387.968670535585,0.014658421474644391
0.008090541745248472,0.0073168154512787895,13115.294372703826,0.023315674043768952
0.00841161915755501,0.007849063988749653,9498.181369397362,0.018141869192298925
0.00883651385764628,0.007067160595020048,11004.874245064462,0.015448333968845752
0.008865312861021143,0.007533123989775241,10725.61673113254,0.021828749706794232
0.008919960416263197,0.00787631412453906,7987.760562949399,0.015996520323659023
0.00808313615743229,0.007648480162846782,8059.168928617232,0.01916350677248594
0.009345755085609506,0.007869501363744539,11344.63098007212,0.020563251663057242
0.009074051693254996,0.007576759923082834,8215.254806031859,0.02026791047507502
0.008072704771180383,0.007503375397328227,9985.282160678993,0.015902203968910452
0.008030887875505922,0.007201222082503348,9048.635338745815,0.02225513619513985
0.008608349459457614,0.007972930708705035,5851.872951641402,0.014693963379168416
0.009301543136612496,0.00759718963908832,10741.875289482801,0.01271213369041809
0.0087951533864365,0.007331042921635556,9989.255930323046,0.021377436282827983
0.009203809065539971,0.007722480594713868,10214.584853399576,0.019067337125772934
0.008815896123886648,0.007423512577840443,9337.29342532686,0.015140985246120696
0.00915356123880536,0.0073259196076709545,10211.622161457017,0.02101654490582178
0.008419904676423938,0.007508812826735413,9863.193982999179,0.020873936397967193
0.008040771196547501,0.008263842469993362,9104.164282467646,0.02311806980514589
0.00839444406377867,0.007136551961320864,11365.025579978193,0.02303834918384234
0.009050639237464648,0.007083777346515144,9792.353751956121,0.02124939819519711
0.00923134687713011,0.007168697902960194,8888.673519140302,0.01878913876627131
0.008180375517040086,0.007525199678651379,13008.10895952674,0.02760752801793579
0.009011734710924557,0.0071300078342768705,12335.490589220088,0.019348904920802695
0.008310556106271957,0.007661942659171914,11320.763545413736,0.02254187864304263
0.008663238068421173,0.00798319164070849,10523.311968766402,0.022282522681694925
0.009263895563855524,0.007219631332007863,10380.743563060145,0.01843599584580757
0.009280543034625468,0.007201248687737346,9263.044336836094,0.01961570210742887
0.008038695766604972,0.007684276428718589,8042.109821651355,0.019874904014511283
0.009291903045798001,0.00749397224507438,11483.815499890781,0.02136835896178324
0.00934855344709695,0.00794655362749024,10746.812677826285,0.016400786965525792
0.008504089339711734,0.007570082603437005,10692.895183454037,0.014879537939645849
0.00863077807009382,0.007322449511479079,14045.706554743185,0.016257250304059733
0.008740948138630715,0.0077471419684795656,9532.694429203806,0.018438934260511096
0.00897811502925032,0.007504312505855683,8997.388574524244,0.014388400848036668
0.00837287945057668,0.008104344059088674,9165.37288160418,0.01896028797717211
0.00860202084958391,0.007593573736474087,8883.538589219237,0.016509777526415966
0.008426407411556962,0.007322233272746589,9407.499870154903,0.016694735985708392
0.008185734650372232,0.007393080754331206,9566.508775639884,0.012626025472608519
0.008981972238582069,0.007445704436554932,7724.433612135073,0.021768260995095226
0.008643887598164942,0.006683296771229498,10180.182180132875,0.020902273744189816
0.008255301294576696,0.007183898546772131,12182.276587223192,0.014369179324734839
0.008509422167378006,0.007667615240133939,11906.061015262074,0.017832180866330656
0.009419432556419763,0.007553000230060952,10097.01926293669,0.016500968742949144
0.009273501575515338,0.0069201447844851995,8804.592687629878,0.017203278333685096
0.009307637852917706,0.007970283576913418,8054.086551862906,0.024970203626467
0.00829978787473216,0.007899074616488174,6753.090590752077,0.01595747123445257
0.009206282496371225,0.008172355682451508,13356.676638046654,0.019090763864876282
0.00887035429987351,0.007788922304449344,11261.255540258404,0.015372364822378219
0.008415800731013782,0.007443478477626752,10430.066939620428,0.019987125114846134
0.009252418723362165,0.007179371747288225,10532.157301447549,0.02013154239783217
0.00803858753999316,0.008093337719020046,12785.589012569999,0.018153246870048274
0.00835832245263252,0.007993648198224967,10742.792650384177,0.022759782135509905
0.008250082874519043,0.007832116458680174,6653.664787879421,0.016735907099343274
0.00838354781194712,0.007953376696133985,9759.010909319904,0.01902383976712738
0.00814769641300189,0.007993467899953855,12042.140116612474,0.02406121746010323
0.008272807561969957,0.007964622427682604,9364.256987912127,0.019189184700052517
0.009287217368412424,0.0077190748113159765,8064.272973033469,0.017898918862343554
0.009095820957575773,0.007913293458642424,8487.770307353561,0.018933647963500874
0.00850394610288702,0.0073242573991975065,6962.475392991592,0.017026256908865913
0.008379017562680195,0.007273963249823906,11979.03821761631,0.015033686493992417
0.008469276940672519,0.007603366453187596,9984.752588484263,0.01601183370288416
0.008105312635018581,0.007525359954624163,8833.544940179154,0.01970724391861267
0.00883819275288099,0.0067490831111150255,8920.8375892255,0.019502049947612992
0.008299432788767267,0.007060142495966784,9108.564189073657,0.019780931400654685
0.008438082743325583,0.006957012262859228,11405.833812805316,0.024937958189039617
0.008205697200454755,0.006856033725088811,12762.843387522233,0.01616950961938289
0.008150471106928955,0.0075682707116013015,11555.490001589214,0.01776907575384641
0.009427976862612021,0.007295313152367678,7630.008468427569,0.017283070141691472
0.008358995349405342,0.00697573827071027,9759.717948975469,0.021427626413368487
0.009196767805762236,0.006920536536088046,12062.757114360898,0.01778327084707907
0.008271344954389285,0.007353239195950797,6901.817778822007,0.0181411590269666
0.009400519249899673,0.008560140439114286,4887.579300065553,0.024251734535918806
0.00911951123225826,0.00735217517578199,8854.64443942242,0.020789750375443488
0.009379590236977693,0.008058305212374127,10963.34021245372,0.017807084500379697
0.008736406126073681,0.007794771447045229,7523.629911009155,0.018016447664206656
0.008633380093100836,0.008036998695475686,10090.109772541286,0.02150656879660513
0.008413921424947662,0.007834955520578443,9171.939321701671,0.020304404816691508
0.008156462265811217,0.007930157311159971,9097.612073740811,0.020287064352890124
0.009020504532815977,0.0070790011745548425,12411.740308045955,0.016321941523219672
0.008697720832176185,0.0075626637453598,9657.865150457588,0.02231069839720827
0.008203171986228221,0.00840100709296555,9639.599049383898,0.020891893722398035
0.009181029538692572,0.007512323582160937,9556.959946816678,0.017228619756199173
0.008122691650816203,0.008141545139245098,10136.044783038145,0.020032245969187016
0.008834972845780721,0.007441510334722759,8675.48423983381,0.021689122523774088
0.008574603558709532,0.007468316770814431,9983.300756941857,0.011827051150660456
0.008238090286924205,0.00779458804153403,8121.479203975285,0.017176591637495634
0.008272203396957088,0.006907620088177682,9143.371007011296,0.011005836553801638
0.008854740245758,0.007693917392481342,11156.556595874787,0.0189104417573363
0.00854172971283364,0.007661823230698669,9604.23421031825,0.02181677764540687
0.0089240489213498,0.007299438378218909,9992.331832362335,0.017588182223734376
0.008242616100345459,0.007592423261937426,11867.152009909983,0.02074975784831064
0.008419520165819363,0.008083511498727098,12350.646615422791,0.021799358270821283
0.00901855138411964,0.007033848580945726,10310.588072736697,0.018880456316613614
0.008807386496993573,0.007867142417535165,9408.820312457441,0.01821349797562359
0.008838523889521839,0.007692307181614323,12745.684805846726,0.020911355820522344
0.008812811312705334,0.00772118704383689,11386.60414055996,0.004917445587752539
0.009171703736867627,0.007313234124701195,10846.082857266438,0.01875911854531752
0.008735099422576794,0.007142903424881639,9144.629703277718,0.019020816232054573
0.008982753827367468,0.008054467911175405,5995.0351245270485,0.02101668874873836
0.008595777906247116,0.008188038143137257,12182.745125736234,0.01592138597123055
0.008380751972357797,0.00728185382819662,6500.827012810651,0.012387671126274286
0.008697978909386199,0.007569531773415328,12272.897321223769,0.02419910002154815
0.008801172943358311,0.00772818605134971,7937.932216958934,0.022801454507119567
0.0083681028870189,0.006710398491549198,8861.285251549147,0.01959939650162723
0.008070014036500575,0.007458039163584261,7704.094743708429,0.01575880430679178
0.008647744721704015,0.007588939995835192,7654.563978090228,0.02344594572976361
0.00861509862507941,0.006817925620296801,8708.998181022023,0.019432414750638907
0.009300253211731205,0.007599104886796414,7591.756240381551,0.017036102377489176
0.008189428543707007,0.00740389127483898,7751.111722883734,0.02929301302805802
0.008841779586172237,0.007789428408522445,9852.205148192674,0.02148819099946322
0.009257813483639292,0.007694623521528088,9208.554613895596,0.020451405398823085
0.009140187454376704,0.007838374610135939,11648.77904763928,0.012164774610135785
0.008072985511620003,0.00861562592256847,12836.659239767721,0.022672361493176457
0.008423486619707031,0.007770789573205631,8193.566935690362,0.027815495846858503
0.00898029485242465,0.007424292811273687,10338.499936117378,0.01899601487570887
0.008080696246192558,0.007738470034410244,10662.528673153249,0.01894018271918962
0.008528890527539338,0.008176074873292565,11073.509194511698,0.015629644612719002
0.009073746756066411,0.0076915299989096676,12024.37029981544,0.014435627852589875
0.008383208811206782,0.00813007944390515,8325.141276786851,0.013212795653741035
0.008129422234055956,0.007470210110328517,13310.885412840908,0.015566555666884748
0.008484188496068409,0.007608538809474647,14643.609769322995,0.01950364505414946
0.008618905321445368,0.007719687712045994,7693.054894380302,0.019266332520324468
0.00813268744489275,0.007434686275888723,9063.488853648874,0.023218827955496506
0.008948405248452406,0.006813814347298317,12568.236926845782,0.017284519759118724
0.009318519900654779,0.007385737672755923,12392.989936149444,0.018472770360612383
0.008292721681551471,0.007531106764833563,8346.481936321823,0.017398839089511342
0.008310960355187778,0.007741399440201778,8218.851910697285,0.023532576617897476
0.008159928514813647,0.008321127912408756,11234.268178821527,0.023510219923231965
0.008884773038671976,0.00713339663907335,9483.910932456118,0.016495596162819995
0.00906697597989782,0.0077439982738960675,12384.735515289216,0.012283397821409532
0.008921323768993215,0.007543885233247964,11467.687558985406,0.01630148613786661
0.008474299310044207,0.007440351131498043,8376.308611082037,0.021367173366611526
0.008109740286393127,0.00784195178567202,9512.058091488647,0.017118629223509322
0.00865948354973043,0.007484917719309758,10145.473095112151,0.016316518213038488
0.008072410273660392,0.008029736074164523,12405.037841554486,0.020154335980213475
0.008192633327706332,0.007588259060263123,12471.196592848715,0.016910590972044583
0.008254518169760612,0.006995649865010219,6991.787742583614,0.022707380128880766
0.009414832939608403,0.006981049464210022,13035.076785131529,0.014959130789797059
0.008717289407713078,0.0076765272260541995,7714.101948410354,0.01905027245715829
0.00943398630057011,0.00746211381719667,10627.49159823527,0.009752160146032087
0.008246152765656555,0.007420499882664,11871.75921877913,0.02033272001194247
0.008537495619814959,0.007704940265581128,11196.671637610205,0.014415120181766578
0.009192181328133459,0.007004518918909968,6154.815993768259,0.014608345214853574
0.009095352344944189,0.007472466399962135,10341.129388411726,0.019893906870378484
0.008416577085842133,0.00811980756976486,12303.121782384778,0.016789311385662913
0.008580375770209737,0.007076840307367905,8361.285666579,0.021321633906138296
0.008624204678792526,0.007337354412370739,11192.372136918711,0.012462865878917772
0.008802426869848716,0.007012141119793718,7440.150707196724,0.024957446557346077
0.009017092909180912,0.007771288176196125,7397.1889782730395,0.015753647778813575
0.008647378185001211,0.007422514649165168,10771.096374007602,0.02034309025451446
0.00864631928125002,0.0080255144965224,11981.136394743664,0.017309222333768887
0.008988326471109283,0.007539547641443516,7668.6768644646645,0.015897537173625895
0.008128366994593506,0.0070338054687645825,14095.27651103172,0.019604507706827968
0.009182858384754286,0.007623245400783495,12893.018436645747,0.019165256827102618
0.008280344964485088,0.007579329121659724,7925.090726170529,0.013831794601624843
0.008162865381859853,0.00748974356987155,11088.159415803526,0.010916316184649492
0.00860265293004931,0.007698817570281464,9678.970254153768,0.018087251180181698
0.008977662463151308,0.007104307128937921,11341.523456454212,0.01986234636075916
0.008118601643365305,0.007190393290502933,11438.864082338101,0.016656154562485797
0.008914390743812934,0.007303833416661193,6068.5037779747445,0.013831125225084059
0.008022999378817031,0.008300662253665289,11202.949315467067,0.023190415209359817
0.008954546353703071,0.007431570000870886,8453.086399646108,0.01695002013987485
0.009172342775481658,0.008138134728658361,11380.342996328527,0.021364345417224546
0.008421200402120892,0.007405891706220467,10105.568702225843,0.02097514144219924
0.008652908017810336,0.007746404895424323,13228.683867695416,0.021671118788568196
0.008464895345029193,0.006942114844728826,9603.77239611175,0.023731018951883648
0.008898680337796696,0.008443574265279665,10154.01638469506,0.01990871070035488
0.008581347824272664,0.0074875570255216175,10625.648838295518,0.01004614941161069
0.009008786286783553,0.007470985780907121,10014.411285139224,0.017496577796471263
0.009362189891533168,0.007366119458989828,15230.413285581228,0.013212509141157337
0.008833939017343488,0.007242923587491188,12219.66238159321,0.02492237479627582
0.008433778803516194,0.006986530666700791,11503.66345485329,0.015748801004227046
0.00903968275637788,0.007819361613716146,5837.503863880658,0.022291411664325963
0.008098624905855662,0.007573673877382555,7223.093706125623,0.020124989577310667
0.009349308271988582,0.008201998572843322,9801.946749069552,0.020615198851168717
0.008166478825644015,0.007352353603811519,11556.023996830088,0.02494889154138791
0.008942897883921627,0.007496657636137992,11203.553967094664,0.016215852215293466
0.00826356848135469,0.007741368582546143,9230.37970436572,0.024525395143776586
0.008717426928873897,0.007950173978965008,9403.99507890175,0.017549196692612595
0.008071488343692946,0.007282789626665447,10978.34814642365,0.019563625735403437
0.008229706548365506,0.00788944069731347,11485.589124407717,0.01971370101082658
0.009328945162941872,0.007706990370940015,10918.1095267546,0.015616233663539624
0.008989581328636087,0.0069997658238429615,12060.165895471537,0.012767614368132844
0.009189477648047856,0.007353192499733247,13907.442880163479,0.019420969393172904
0.008691025394598696,0.007387215685647244,9650.256953165877,0.02139896552044486
0.00863170241119339,0.007715118409138448,11991.04256376626,0.01750998810308663
0.009139400528133624,0.00806228809736625,6737.882048303021,0.021780379844383243
0.009392522315908711,0.007438104936578571,9632.174775426904,0.015732293719950427
0.009203851014006103,0.0072503874909860405,7890.988362909075,0.02252937371230034
0.009103498056740633,0.007746421416519453,9138.779344484316,0.013672228017063763
0.008947231413876176,0.007465771479687311,8417.31934416334,0.024139928432903343
0.008148404870835384,0.007277873835992367,11367.319867932418,0.0179869871585261
0.00878753236185753,0.0076084688048915225,11519.040324577509,0.025473427958573092
0.008354987933559429,0.0068293962711901265,10715.305383919072,0.017633358310976364
0.00931438402926119,0.007768191497420474,7056.232625700876,0.019660951191519255
0.008893290227673926,0.007928537566331488,11399.666700368012,0.0182846909146433
0.00922559062921284,0.007271372338954494,10403.551578480756,0.015888142810382984
0.00898745932743832,0.007509970233182579,8883.155958500969,0.022434508482104955
0.008870760584270703,0.007900682361740652,9318.809233716565,0.017227024341282312
0.008024540544414054,0.007342261665938158,11551.9249505267,0.018770217534315212
0.009142306497053403,0.007821206671263495,8924.928495626758,0.023974126619066307
0.009195610722970125,0.00810214537245664,10872.942330519905,0.016738446158046146
0.00826037763391394,0.00806612519862069,10628.730941349844,0.017157085852082202
0.009104971696031137,0.008133021634513174,10357.561266930195,0.018660692118496983
0.008552128156544566,0.007270383019345612,9881.287438887026,0.01812345918361417
0.008073586668523244,0.007624352494225316,10871.022747579495,0.02246770739120431
0.00898029562560958,0.007683386113908353,13080.634341355535,0.023798697059623897
0.009419524259957995,0.007404839850057245,10277.510886937109,0.011183563725735323
0.009361911493699826,0.007639842902618506,10764.986692083781,0.02622115969980531
0.0088529656101914,0.007848927137456944,8336.808259204849,0.018023128848681205
0.008209595190395805,0.006894677772708285,12601.635605376463,0.011305189484505788
0.009223241737618588,0.007626241718376906,8446.52517370827,0.01868500581881443
0.009189435382790405,0.007485102747333767,8107.288284497037,0.017207074570469053
0.008950612460525652,0.0077398531396983715,12076.916905782578,0.023003965090789703
0.00833528085848007,0.008359571955384091,10020.17438617997,0.025128212344414494
0.008095168824741398,0.007674957394600311,11385.309792404572,0.01664420669212254
0.009005210486775867,0.008198171467019679,10084.641236964477,0.028075254317614692
0.008262375761916801,0.007588362207365726,10680.984825514905,0.023543038804752257
0.008614258287651897,0.007188139810354268,9162.42687317942,0.01798903753403419
0.008682667732362034,0.008031894990902576,9111.615708702382,0.02851024173962889
0.00808363318407966,0.007864599621450582,10184.240894409862,0.019246410263945017
0.008189739061455422,0.007674871260806975,8637.604957107587,0.021186699967944013
0.008258308885448627,0.007349251389692548,12371.082351546433,0.01900565678939921
